id,text,,,,
1367766871437639680,Levar minha bebê pra tomar vacina_xD83D__xDE25__xD83E__xDD7A_,,,,
1367766859672678402,@Direitissima17 @fabianomendes26 @MarceloFreixo Passando informação falsa. Isso já foi atualizado há semanas https://t.co/mTf6ZPLTGf,,,,
1367766848205434881,É tristeza ou covid??? https://t.co/yriQN9dxpI,,,,
1367766847727239171,@Dagolberto_Telo Trabalho é pior q covid em seu pior estágio para essa turma ......,,,,
1367766831784722433,@Rconstantino Essa politicagem em cima do covid só vai parar nas eleições de 2022.,,,,
1367766830341849091,@TatiNefertari @jairbolsonaro Kkkkkkkkk será que você não ler notícias nem a Europa tem vacinas ?,,,,
1367766818429997056,@Toni6215 @Ca_bmenezes @jeanduarte @zdoficial Irresponsavel é governo que não  compra vacina e não  da auxílio pras familias e pequenos/medios negocios passarem pela  pandemia,,,,
1367766808455942144,@fabiofaria5555 @thiamparo Vacina já . Conseguimos superar os EUA em mortes por milhão de habitantes . Peça para sair .,,,,
1367766796527353857,"@Ahh_Juarez É comentei com o pessoal, eles reclamam tanto dos aposentados q estão deixando o covid fazer o trabalho de diminuir a quantidade de gente q esta recebendo do INSS.",,,,
1367766789556428800,"Leia aqui, @jairbolsonaro ! Será que dá pra entender que os idosos não estão mais no grupo de maior risco? Que as vacinas vão proteger o trabalhador que está morrendo ? https://t.co/XB0fP6oy5e",,,,
1367766782610714624,@kempao Futebol é tão seguro mais tão seguro o Corinthians tem um time contaminado o América já tem 4. O problema que a Covid esta afetando o desempenho dos atletas.,,,,
1367766772875546629,"@STF_oficial os ministros do STF destruíram a Federação...isso é fato,as mortes por covid é culpa deles.",,,,
1367766747638554625,"@bolsoregrets Isso é gânglio e a pessoa tá com probleminha no sistema linfático, o q aí já é um problema dela q ela tem q tratar nela ali, né. E inclusive é sinal de q a vacina funciona, pq é resposta imunológica, de alguma forma.",,,,
1367766731700244488,"André Motta Ribeiro, tem um currículo invejável em sua caminhada como médico. Mas, ao falar que SC está tranquila com relação ao Covid, expõe uma dúvida: ou é louco ou mentiroso!",,,,
1367766724737703936,"@dad_secular @eduardoclivati @BBCWorld Sim, ele disse! E disse mais, disse que todas as previsões feitas por ele sobre a covid ele acertou todas! Uma das suas previsões era de que não passariam de 800 mortes causadas pela covid no Brasil. Desde então, não temos um plano de combate, nem rastreio, testes e nem vacinas.",,,,
1367766704730865665,"oh covid por favor eu não aguento mais, só quero ir pra um rodízio de pizza mas minha mãe não me deixa sair de casa",,,,
1367766700943433730,"Perdi um tio pro Covid ano passado\nHoje recebi a notícia que uma ex colega de trabalho se foi também.\nVejo mortes todo dia, convivo com pessoas próximas que pegaram mais de uma vez até, mas perder alguém é realmente diferente.",,,,
1367766695650222083,Um negócio muito louco que eu tenho notado nas publicações do genocida é que nem os robôs estão dando conta de conter a fúria do povo.\nA grande maioria dos comentários é cobrando vacinas e criticando suas falas.\n\nPelo menos isso\n\n#BolsonaroCoveiroDoBrasil,,,,
1367766688587001857,@gzhdigital Alguém sabe como anda aquela vacina  promissora que o astronauta estava trabalhando? Heim?,,,,
1367766678407438336,@oatila Como disse o PR la na casa sua mãe tem vacina pra vender?,,,,
1367766668311674880,@SEEYOUINAGONY passei covid pro cesar,,,,
1367766661496008707,O alerta da OMS Europa para o fim de ciclo de descida de novos casos de covid-19 https://t.co/90JwuVS8Yp,,,,
1367766632999829509,@TaschnerNatalia @emeryfs @MarceloNLeite @leandrotessler @Lobo_Lele @mellziland @bollemdb @dogarrett @binerighetti @lorenagbarberia @hertonescobar @gabrielalves038 @gabilotta @veramagalhaes @marivarella @PauloLotufo @otavio_ranzani @MBittencourtMD @PauloBoggio @PilatiRonaldo @Virology_FAMERP @EthelMaciel Compreendendo o Evento Adverso da Vacina\nSistema de Relatório de Eventos (VAERS)\n#coronavirus #Covid #Covid_19 \n@RodP13 @beattrice_\n@dogarrett @EthelMaciel\n@TaschnerNatalia\nhttps://t.co/R4MLhnIMHT https://t.co/wgMOUBCDJz,,,,
1367766626314125314,Uma pena o Wesley e Guilherme Santos fora pela Covid...,,,,
1367766623080349696,"@RobLeal22 @SenadorKajuru _xD83E__xDD23__xD83E__xDD23__xD83E__xDD23__xD83E__xDD23__xD83E__xDD23__xD83E__xDD23__xD83E__xDD23__xD83E__xDD23_\nÉ o vigésimo sexto no número de contaminados , é o país q mais vacina no momento , virou o centro , intervenção internacional , vc deve beber água de privada",,,,
1367766601265782784,Bolsonaro é tão ruim que nem a covid quer ele,,,,
1367766600615669761,"""Teria feito da mesma forma"", diz nº2 do Ministério da Saúde sobre pandemia | Brasil | Valor Econômico https://t.co/NULLlltRqI\n#Covid_19 #coronavirus",,,,
1367766596354269186,"Traição comprar fora, alegaram...impossível passar a fabricar noutros laboratórios...e outras balelas. Hoje #CE até já admite importar #vacinas da Índia. Ou seja, de como não paga ser mais papista q o Papa. E de como tardar em abrir patentes custa vidas! https://t.co/LUO12QtHjC",,,,
1367766570295062528,Ai me deparo com um acompanhante do leito 3 me perguntando se eu acho que é verdade toda está história de covid.,,,,
1367766567677788162,"@VemPraRua_br @jairbolsonaro Interessante...pra quem defende a economia, eu também acredito que todas as atividade que com a receita o indivíduo se alimenta e alimenta a família são essenciais, e justamente acredito que você, Sr Presidente @jairbolsonaro deveria,  ter sido o pioneiro na compra de vacinas",,,,
1367766556902580224,@JovemPanNews Os governadores já embolsaram todo dinheiro destinado às vacinas. Vão comprar como agora??,,,,
1367766544340709378,Esse cara e todos seus capangas já tomaram a vacina né? Porque não é possível todos sempre sem máscara https://t.co/ngzPkxGlwz,,,,
1367766537365557248,Acordar 06h da manhã pra fazer exame de covid é doença,,,,
1367766534517633026,"Exatamente o que eu disse ontem.\n\nAlguém tem que explicar o porquê STF, governadores e prefeitos querem que aquele que ele denominaram ""genocida"" assuma o combate à pandemia.\n\nNão eram eles que ""salvavam vidas""?\n\nhttps://t.co/oix4G2bhZP",,,,
1367766531602608129,ALRN renova estado de calamidade pública em oito municípios do RN. https://t.co/GQZn6D3Ein\n\nUnimed estuda reabrir Posto Covid no Via Direta. https://t.co/8F0CnywWeG\n\nPrefeito Álvaro Dias anuncia instalação de “Hospital Dia”.  https://t.co/J2GyQSU4Fx,,,,
1367766517471969286,se não fosse o covid iriamos ver a wanda dnvo em maio,,,,
1367766510673027074,"Lockdown favoreceu nova cepa de Covid-19 no AM, diz estudo -  - https://t.co/KRKvBlwr0l",,,,
1367766505757245443,Pinto covid vos decis,,,,
1367766490917830656,Putaria pra vacina acontecer.\nFala que não tem pra todos eu pronto.,,,,
1367766485431709696,"Engraçado é que só tem covid nas nossas diversos, bares,shopping, praia etc.... Pq não manda fechar o brt por aglomeração? É fd",,,,
1367766465512869893,Tá arriscado o cara morrer de fome e chegar no hospital e falarem que foi a covid...\n\nTeoricamente foi... https://t.co/6M8w5eua9r,,,,
1367766431086092288,@jairbolsonaro Eu só queria minha vacina\nMas tu não  facilita,,,,
1367766427353120770,"#bdsp deveria, fazer manifestação pela compra de vacinas e acelerar o processo de vacinação, campanha pela vida e não pro-virus",,,,
1367766425532825606,Se é que vai ter corrida aqui com esse COVID https://t.co/enVtO6UpCc,,,,
1367766417714667521,Covid-19: números continuam a cair em Vila do Conde - Caxinas Tv informa https://t.co/6DcYwTZMkd via @wordpressdotcom,,,,
1367766415537811457,"Incrível é que a direita do Brasil sempre citou a Nova Zelândia e a Austrália como países de sucesso! Pois então a Nova Zelândia com apenas 1 caso ativo resolveu fazer Lockdown, a Austrália mesmo sem mortes por covid desde janeiro não reabriu o PAIS para receber extrangeiros!!!",,,,
1367766400794787841,A vacina não chegou para todos. Porém não podemos esquecer que nossas  ações determinam o futuro de muita gente. Principalmente a vida. Então temos que ter responsabilidade social ! vamos respeitar normas e o protocolo de isolamento social.  #bdmg,,,,
1367766357358637060,@jairbolsonaro @Caixa A Janela para a compra da vacina foi perdida devido a sua morosidade e falta de liderança e temos concorrência de outros países. Vc vai entrar para a história como o pior presidente. Lula saiu com aprovação de 87% e vc ... O que vc fez pelo Brasil até agora??,,,,
1367766338236788736,1 ano de pandemia e o ser que está na presidência ainda está falando de imunidade de rebanho e cloroquina!\nEnquanto ele e sua família já tomaram vacina!,,,,
1367766327734206464,@mribeirodantas @otavio_ranzani @JAMA_current Concordo com vc. Estudo negativo é msm mto importante. Caso tenha como hipótese algo razoavelmente condizente com o conhecimento científico daquele momento. Exemplo exagerado: precisamos d estudo p testar se alho cura covid? +,,,,
1367766324320014337,@UOL Antes quando?\nAntes das variantes como o Agripino Dória fez?\n\nAntes de não terem sido fabricadas?\n\nBrasil Imunizará lgrande parcela da população que precisa ser no momento certo\n\nMas vacina não é tratamento. Variações dos vírus estão aí e este lockdown insano ressuscitou a SARs https://t.co/c5g7jj4PiW,,,,
1367766324311687170,meu chefe pedindo pra eu ficar com o carro da empresa porque os dois motoristas estão com suspeita de covid.....\n\neu não sei dirigir _xD83E__xDD21_,,,,
1367766324156502022,"Mesmo sendo assintomático no meu caso de covid, após exames descobri que meus pulmões não estão legal... tomem cuidado amiguinhos com 24 anos tive sequelas no pulmão imagina seu avó com 70+?",,,,
1367766320650027009,Homem com Covid-19 passa a mão em maçaneta de carros e é levado para delegacia https://t.co/44NwJknEZC,,,,
1367766313792397316,"@monark Incrível é que a direita do Brasil sempre citou a Nova Zelândia e a Austrália como países de sucesso! Pois então a Nova Zelândia com apenas 1 caso ativo resolveu fazer Lockdown, a Austrália mesmo sem mortes por covid desde janeiro não reabriu o PAIS para receber extrangeiros!!!",,,,
1367766303726067713,Enquanto isso no Canadá as feiras de artes/artesanato irão voltar sem aquele medo de vc pegar covid \nAh saudades feiras,,,,
1367766297296199683,eu a tentar perceber quando é que a segurança social me vai pagar as semanas em que tive covid https://t.co/IHdfuiz9Cl,,,,
1367766289171820544,@Jeffmuhambeee essa vacina fizeram na tua zona _xD83D__xDE02_,,,,
1367766275422830595,"@saudeniteroi Vacina aos sábados, pq reter vacinas nos finais de semana. Vcs estão com vacinas em caixa, nos Vacinem, descansem domingo. O vírus não descansa. Vcs já estão vacinados, nos , não!",,,,
1367766254858166272,Brasil deverá somar mais de 110 milhões de vacinas até o fim de abril: https://t.co/YFJxkAO0tE,,,,
1367766222591430658,"Após registrar recorde de 1.641 mortes pela Covid-19 na 3ª feira (2) e novo recorde de 1.910 na 4ª feira (3), o Brasil teve ontem (4) 1.699 óbitos confirmados em 24h* pelo Ministério da Saúde.  _xD83D__xDE2D_\n#coronavirus #Covid_19 #poder #saude #Politica #Noticias",,,,
1367766211866603520,"Por causa das novas variantes do vírus,o Reino Unido planeia voltar a vacinar toda a população no Outono com vacinas que ataquem essas variantes,desenvolvidas a partir das tradicionais pelas mesmas farmacêuticas. Nós no outono não estaremos todos vacinados https://t.co/OKRLknj9eC",,,,
1367766198105047041,@Simonedobrasill @OtvioBondavall1 @CarlosMoises Sem vacina e sem,,,,
1367766186772094977,@nopontodofato @angelagindri43 Não só covid,,,,
1367766167511855104,"Os maiores pesquisadores do Mundo em busca de vacinas, realizando ensaios clínicos para reposicionamento de medicamentos, mas quem entende sobre tratamento da Covid-19 é o Paraquedista.",,,,
1367766166106763269,crl mt gente p tomar a vacina,,,,
1367766127582060552,"@eusousamir @Bruquim1 Seus amigos tem alguma ligação com saúde, cuidadores, asilo ou hospital. A fase para adultos sem riscos que não são essencial workers só começa em agosto (eu moro em Toronto e aqui tá super atrasado) https://t.co/Fdni2pBmsw",,,,
1367766118753009665,"Bom dia, tenho que fazer teste covid mas a minha cidade não para de chover e tenho pavor de dirigir na chuva \nDica do dia: não dirija",,,,
1367766116135735297,"Meus pêsames. Morte logo após a vacina, isso está se tornando corriqueiro! Só agora pela manhã seu relato já é o segundo. Vou começar a contabilizar isso. https://t.co/GveynniiHH",,,,
1367766107990425602,@UlissesMaia Não reclamem dos prefeitos e governadores. Esses decretos só são necessários por causa da letargia (minion .... Se não sabe o q significa é um bom momento pra ler um livro e se informar) do genocida em adquirir vacinas para a população.,,,,
1367766099870298112,A primeira contrapartida das medidas de restrições deveria ser a publicação no D.O. de compras de lotes de vacina pelo Município e pelo Estado do Rio de Janeiro. Não dá pra confiar naquele que diz que “é frescura e mi mi mi”.,,,,
1367766095302553601,Covid-19: Pandemia faz «descarrilar conquistas de igualdade» https://t.co/M9aq1LCCR2 https://t.co/uF4FABaSj0,,,,
1367766080308080640,"@mariaracingp Eu também acho que sim e eu quero ir mas acho que é preciso aprender com os erros que foram feitos anteriormente, não é porque a situação do covid vai estar melhor em abril do que em outubro que devíamos facilitar e voltar tudo ao “normal” só espero que haja consciência",,,,
1367766072133378050,O Covid vai fazer um interregno... https://t.co/KkahEao0RP,,,,
1367766047646957568,tô tão burrinha ultimamente que tô com medo de ter pegado covid assintomática e agora estar enfrentando as sequelas neurológicas,,,,
1367766024465113088,"CAPA: ‘Chega de frescura e mimimi’, diz Bolsonaro sobre pandemia https://t.co/krAe1vcX3R https://t.co/d5tksymlIn",,,,
1367766000477863937,#BDSP Esse bloqueio demonstra o cúmulo do egoísmo e a falta de empatia com a dor das famílias de quem foi vítima da covid 19! Vai na contramão do quê o mundo está fazendo!,,,,
1367765984262692867,"@andrefernm @OtvioBondavall1 Leitos não, vacinas sim",,,,
1367765963987369984,@pcoelho_rabbit @speraltalisboa Maldita religião covid https://t.co/s2omaeZEnB,,,,
1367765960829120512,"@Ninistica1 @flytomocha @Cherrygumms @UOL Mas pelo visto ele acha q o dinheiro público é p comprar mansões p os filhotinhos de satan, pq ele disse que se os governadores comprarem vacinas quem vai pagar é ele",,,,
1367765946321010688,@elizia_leite @OsvaldoLimaJni1 Começa Pelo Seu Estado. Governador. Se Tomou Vacina No Município. Vai Pro Prefeito.,,,,
1367765930789441536,@lf_ponde É um vírus que precisa de vacina também!,,,,
1367765903937536001,"@Sen_Alessandro Pois eu vou te avisar que ninguém aprendeu sobre isso e vcs políticos são os grandes culpados! Se acovardaram e deixam esse monstro fazer o que quer!!\nIsso só vai se resolver no quebra quebra e muita gente ainda vai morrer, de covid e nos confrontos!!\nEsteja certo disso!!",,,,
1367765885834911744,INEM recebeu menos pedidos de socorro em 2020 https://t.co/3s1nWXSfV3,,,,
1367765884626993152,@TatiNefertari @jairbolsonaro Em qual supermercado se compra vacina. A ANVISA foi fechada? O parlamento já autorizou a compra sem pré teste! Bunda vermelha boca aberta!,,,,
1367765874204106755,"@lhmandetta Você matou milhares com seu ""só vá ao hospital se sentir falta de ar"". Quer vacina? Venha no meu bairro, lá está sobrando e nem fila tem pra tomar,  seu verme",,,,
1367765872287289344,mano o pastor perdeu a esposa pro covid nao tem nem um ano e ja ta casado dnv......\n\nNAO TEM NEM UM ANO( ao alguns meses)????????\n\nvei nmrl,,,,
1367765868969660420,@jairbolsonaro cadê as vacinas ?,,,,
1367765860778078208,"Depois da covid-19, a tendência será passar meses num cruzeiro https://t.co/91TysoKLQK https://t.co/54LU8l2NeH",,,,
1367765854419628034,Elza Soares toma segunda dose da vacina contra a Covid e lamenta mortes https://t.co/wK89hVHiQQ #fama,,,,
1367765842864320513,@elishbajoachim @Electric_Food @mlopes Note-se que as patentes necessárias para produzir as vacinas covid não são apenas as que eventualmente tenham sido registadas no último ano nem são apenas patentes de vacinas.,,,,
1367765832508600322,"O colega ria das vacinas.\nFalava que ia esperar o povo tomar primeiro e morrer, pra depois pegar covid, ser e tu ado e eu ainda tenho que ter empatia?",,,,
1367765804717125632,Esse fdp nem tinha que tomar vacina! https://t.co/VvOHBi0eP5,,,,
1367765777173078018,BLOG DO LAURIBERTO: Ceará tem nesta sexta 107.082 doentes com Coronavírus https://t.co/2Q0ANYA3PE https://t.co/DBanIzpKn6,,,,
1367765760374882308,"Fazer as coisas só pensando em palanque da nisso @jdoriajr falar de vacina e política não dá certo, faça uma coisa de cada vez !",,,,
1367765749750771715,Pode ter certeza que a vacina será anual https://t.co/AKqxq6OEJt,,,,
1367765746860789760,Bolsonaro critica contrato com Pfizer mesmo após ministério formalizar intenção de compra de vacinas #msnbrasil https://t.co/wK4iheRcWB,,,,
1367765734642884608,"Em live, Bolsonaro promete mais 60 milhões de doses de vacina até abril\nhttps://t.co/Oz7papMrzi",,,,
1367765728653361153,"E mesmo diante desses números astronômicos, ninguém faz nada... estamos sendo destruídos. #SOSBrasil #ForaBolsonaro #vacinaja #VacinaEImpeachment #VacinaParaTodosJa #coronavirus https://t.co/r50Kvl71tC",,,,
1367765708239691776,"Fato  : Se o Brasil tivesse mais vacinas, muitas vidas teriam sido salvas.",,,,
1367765699641409540,"@revistaoeste Empurra vacina na galera, só pra eu ver qual será a desculpa por não abrirem o comércio!",,,,
1367765656351965185,@uvvoficial \n@VilaVelhaES\n@MEC_Comunicacao\n@minsaude\n\nComo assim?\nA vacinação contra covid tem que ser OFERTADA aos Acadêmicos de Medicina que exercem atividades em Unidades de Saúde e Hospitais.\nRESOLUÇÃO CIB O13/2021 https://t.co/GBMkabQFw3,,,,
1367765651755040769,Europa e EUA têm mais mortes por habitantes que o Brasil em razão do Covid-19: https://t.co/trKDZkEC66,,,,
1367765650014408704,@flaviocostaf @jairbolsonaro Já imaginei um nome bem sacaneador pressa vacina: #bolsonautacina! #BomDia #covid19 #coronavirus,,,,
1367765645157351426,@alvarodias_ Cidadão... coloca toda a filmagem\nColoca todo o contexto \nColoca os contratos de vacina feitos pelo MS \nVai trabalhar cara,,,,
1367765643106414594,@annaeso Serviço de Apoio Psicológico online gratuito com recursos do Bodynamic® para o atendimento de profissionais de saúde e funcionários que estejam em contato direto com os pacientes com COVID-19.\nInscreva-se clicando no link abaixo:\nhttps://t.co/r154EPJYmb,,,,
1367765638635216904,"@saudeniteroi Séc saúde e prefeito, Vacinem aos sábados, existe vacina em caixa\n.Vírus adora aglomeração dos sábados. Vamos brigar com ele, não parem aos sábados, isso é inconsequência de vcs.Vírus não vota, o povo vota e precisa ser imunizado e viver.Nos Vacinem , qualquer dia da semana❗",,,,
1367765628069830657,Mídia: Ainnn o Bolsonaro não está fazendo nada pra acabar com a pandemia. \n Isso a Rede Esgoto não vai te mostrar. Em Junho de 2020 Bolsonaro já negociava com a Índia pelas vacinas. https://t.co/wDwWMFATnh,,,,
1367765621052686338,"Na minha terra tem um ditado que diz, ""Farinha pouca, meu pirão primeiro""\n\nE tem gente achando que tem vacina sobrando\n\nCuidado pra não cair em mais uma narrativa\n\nhttps://t.co/ZFfqMeJQOc",,,,
1367765612802568194,"(o covid é um ótimo motivo para não ter esperanças em nada, ter o presiden e que temos.tvm)",,,,
1367765598550323205,"@jairbolsonaro Queremos vacina para poder trabalhar!!! Cadê as vacinas, presidente?",,,,
1367765570893058048,"Um ano depois é ainda ouço que o covid é uma treta, que se estão a cagar para as restrições e confinamento LOOOOOOL",,,,
1367765562596679687,Programa de vacinação contra o COVID - RN\n\n_xD83D__xDE37_ Cadastrados :  720.843\n☑️ Vacinados :  106.830\n\n_xD83E__xDD73_ Cadastrados em relação a população do RN % : 20.396% \n_xD83D__xDC89_ Vacinados em relação a população do RN % : 3.0228%\n_xD83D__xDC89_ Vacinados em relação a população cadastrada no +Vacina % : 14.820%,,,,
1367765535124037635,"@JanainaDoBrasil Apesar de confiar no governo Bolsonaro, me entristeço com a morosidade e a ausência de acordos internacionais para aquisição de outras vacinas. Somos 50mi de brasileiros, será que isto, pelo menos, não apavora o governo?",,,,
1367765529352605696,O Covid acabou nos EUA? https://t.co/hay3r1Vrmb,,,,
1367765518518738944,Brasil pode virar 'celeiro de variantes' do coronavírus https://t.co/LIFDALnv02,,,,
1367765505457745925,"@augustodefranco Vamos fazer algo, enquanto não podemos ir às ruas:\n\nColar cartazes\nColocar faixas\nFazer carreatas (organizem)\n\nVamos pressionar: \n☆por vacinas,\n☆pela CPI da Covid (atuação de Bolsonaro e Pazuellio na pandemia)\n☆Pelo mpeachment de Bolsonaro \n\nEm SP o cartaz fala direto ao povo https://t.co/dAVA2QMpYf",,,,
1367765503821963268,"Rock in Rio é adiado para 2022 devido a pandemia do novo coronavírus https://t.co/go6xzQWrif #PandemiaCoronavírus, #RockInRio, #RockInRioAdiado, #RockInRioBrasil https://t.co/VunAblhQy7",,,,
1367765493201899522,"A lá a pessoa fazendo pole dance e ballet na panddmia com uma máscara de bosta de pano.\nAí depois pega covid e vem com papo de ""não tava fazendo nada""\nSEI",,,,
1367765481617297408,Qua do bate uma dor de cabeça e um pigarro na garganta.\nSerá se eu tô de covid? https://t.co/hhP3fn46nd,,,,
1367765472549232640,"Grávida é grupo de risco em tudo, menos em COVID ne? Pq nunca priorizaram q gente em teste de vacina nenhum.\n\nSó eu sei o medo de pegar e prejudicar o bebê que eu tenho &gt;todos os dias&lt;",,,,
1367765465091674114,Mandaram-me mensagem para ir apanhar vacina do Covid _xD83D__xDE2D_,,,,
1367765460721221632,@elishbajoachim @Electric_Food @mlopes O que parece estar em causa é haver gente que quer acabar com as patentes quando:\n\n1. Sem elas ninguém vai investir em I&amp;D\n\n2. Elas não estão a impedir a produção de vacinas,,,,
1367765448348073984,@WandermanBr Tá errada e/ou a vacina não funciona. Quando faz algum efeito é pra matar.,,,,
1367765431851888641,"Crente no meu insta usando cena dos Simpsons pra indagar que a crise do covid-19 é falsa... Isso mesmo campeão, a vacina é a marca da besta...",,,,
1367765428366360579,Covid-19: Estados da UE não tinham planos de crise para violência doméstica - https://t.co/xQVyafRCxY https://t.co/q7VQ0XTssh,,,,
1367765424989995009,Vídeo: Bolsonaro veta compras de vacinas por estados e municípios https://t.co/nnuXFqH4F7 https://t.co/WBKQMoE36d,,,,
1367765418790842368,"@SenadorKajuru @jussara_crispim Os outros país vao pressionar o Brasil, porque todo o mundo está vacinando para evitar o surgimento de novas cepas, e o Brasil esta fazendo de tudo para mutar o vírus e tornar as vacinas ineficazes, o que acha que vai acontecer com o Brasil quando EUA e UE virar o canhão para cá?",,,,
1367765409512980480,#bdmg. Nao sou morador de Pedro Leopoldo. So entendo que a prefeitura nao tem culpa se as pessoas aglomeraram ou fizeram uma fila para tomar a vacina. Se eles tem um numero X de vacina e aparecem um numero Y de pessoas o de esta a culpa? A prefeitura nao pediu para fazer fila.,,,,
1367765408984539137,@TaschnerNatalia @emeryfs @MarceloNLeite @leandrotessler @Lobo_Lele @mellziland @bollemdb @dogarrett @binerighetti @lorenagbarberia @hertonescobar @gabrielalves038 @gabilotta @veramagalhaes @marivarella @PauloLotufo @otavio_ranzani @MBittencourtMD @PauloBoggio @PilatiRonaldo @Virology_FAMERP São enganosas as postagens em redes sociais q dizem q 501 pessoas teriam morrido nos EUA por causa da vacinação contra a #COVID19:CDC informa q não confirmou nenhuma morte\n#coronavirus #Covid\n@dogarrett @EthelMaciel\n@TaschnerNatalia\nhttps://t.co/2pH8MSf7bz\nhttps://t.co/JhZs5bMU5x https://t.co/dXE75vz9Hv,,,,
1367765399035654144,aff sonhei que tinha tomado vacina,,,,
1367765398112907266,"@JovemPanNews Todo mundo agora sabe de covid estão pressionando o Pazuello pra tudo...olha que esse sintoma é dinheiro ,tetinha ceca.Pazuello esta certo , atende todos mas nao responde nada ... abraço Pazoello",,,,
1367765393515945986,"#BDSP Michele aqui no Guaruja SP, tá um jogo de empurra.. Minha filha tá com suspeita de Covid, daí o Posto de Vicente de Carvalho não faz o exame, diz que tem que esperar uns 10 dias.  Manda pro Guarujá, e quando chega lá, não fazem o exame por que diz que já passaram 2 semanas.",,,,
1367765393406914561,Todo dia eu acordo e me assusto mais ainda com as notícias referente ao COVID. Os hospitais estão lotados e as pessoas estão morrendo. Isso é muito triste,,,,
1367765370602479618,"Brasileiro é foda! João Dória quer fazer lockdown e providenciou a vacina para o Brasil e querem seu impeachment. O outro tá cagando pra pandemia, mas fala o que a maioria quer ouvir, e tá OK...",,,,
1367765351920984066,"@jairbolsonaro Filho da puta, compra vacina que todo mundo volta a trabalhar",,,,
1367765348808790016,essas são essas vacinas que qnd te picam secas um lado,,,,
1367765347391143938,"Covid-19 parou o hóquei do Sporting. O desafio do regresso a uma realidade ""incontrolável"" https://t.co/WxyC6OKxST #AParComOMundo",,,,
1367765344442605569,"@SubtenenteEdgar Se essa vacina fosse boa, não precisaria ser obrigada a tomar. Com certeza toda a população mundial iria querer tomá-la.",,,,
1367765336729255937,Precisamos de VACINA !!!,,,,
1367765335835877381,"Bolsonaro é uma ameaça ao mundo, à civilização e à espécie. \n\nO Brasil representa 43% na alta de infectados por covid-19 no mundo. Puxou a alta mundial dos casos, conforme dados do site Our World in Data, com estatísticas da Universidade Johns Hopkins, EUA.",,,,
1367765317875798018,"PAZ, SAÚDE, VACINAS EFICAZES para TODOS+RÁPIDO, CHINA e OMS tem que pagar pelos seus CRIMES! https://t.co/oA82f1P6LC https://t.co/8wGjANZD8p",,,,
1367765305443954688,Pau quebrando na mant por conta da vacina,,,,
1367765299907411971,@Clauwild1 Seria muito importante a divulgação do número de óbitos de pessoas acima dos 85 depois que foram vacinadas. \n\nSerá possivel que a faixa etária tenha modificado para mais jovens ou ainda não deu tempo da vacina fazer efeito? \n\nLembrando que uma delas só é uma dose.,,,,
1367765286091374593,"Quantos leitos de covid se faz com 90.000.000,00 #doriagenocida? https://t.co/Sp9XvxBs8K",,,,
1367765274309636098,@urubu_tv @jairbolsonaro Presidente vc tratou a pandemia como fosse coisas normal no mundo se você tivesse fechado acordou antes com as vacinas hoje nós tereriamos  vacina suficiente para vacinar a nossa população mas eu cagou e andou para a gente mesmo hein,,,,
1367765259516325888,"Advogada Cláudia Patrício Costa, de 53 anos, contou ao G1 sobre processo de superar doença. Nesta sexta-feira (5), Brasília completa um ano de combate à pandemia.\nhttps://t.co/lb7HONuRNP #G1DF",,,,
1367765250892791809,"@DCM_online @paulopinho2006 Velho, os caras acreditam que sorine cura COVID! PQP!",,,,
1367765231007596546,"Hoje não poderei ir ao enterro de um amigo para abraçar sua mãe e me despedir dele. 37 anos de idade, morto em decorrência de complicações da Covid. Numa sociedade mais humana, Caique estaria na metade de sua vida! Maldito seja Bolsonaro! Malditos sejam quem o apóia!",,,,
1367765227438288906,Alguem pode me explicar  porque na china com tanta gente nao morre mais ninguém de.covid?\n@GFiuza_Oficial @Rconstantino @AnaPaulaVolei @BolsonaroSP @allanldsantos,,,,
1367765226007969792,"@wunderkind_exe Amigo, é que na verdade a vacina não impede de contrair o vírus. Ela só impede que vc tenha o estágio mais avançado da doença e venha a falecer. Então tem que vacinar os mais vulneráveis primeiro pra se eles pegarem não irem pra UTI ou morrerem.",,,,
1367765221247512579,@Crisberto Pelo menos ela não é contra a vacina.Ja e um luz  kkk,,,,
1367765210736517121,"@DrRobertoMOjeda @escambraycu @DiazCanelB @PresidenciaCuba @MMarreroCruz @MINSAPCuba @BioCubaFarma @citmacuba @CubaMES @AsambleaCuba @cubadebatecu @InfomedCuba @mellziland olha aqui, mais u mm a noticia boa sobre vacinas.",,,,
1367765167858196482,"@EnockFormiga Para alguns governadores, prefeitos e membros  do 5tf o covid não é transmissível nos transportes públicos, só em festas, bares, escolas e igrejas.\n\nObs: festas de funk em comunidades tb não é transmissível, pois não existe ação contra as mesmas.",,,,
1367765164867608579,"Imagine você perder um ente querido (pai, mãe, amigo, avó, avô, tio, etc.) em decorrência da Covid-19 e ainda ser obrigado a escutar ""Chega de frescura e de mimimi""? Chega a ser pertubador só de imaginar. https://t.co/rpBL5DjaXa",,,,
1367765162258804738,"@ivanruela Em 2022 eu vacina pagando particular. Se for esperar pública, só 2023",,,,
1367765148430123010,@__kadashi E uma pessoa dessa merece vacina??? Pra mim isso é escória social,,,,
1367765129752940547,Bom dia! =&gt; https://t.co/mTrX2bwT1Y,,,,
1367765127076929539,@claudioedantas Tem que enfrentar o Covid com a mesma coragem que esse nefasto enfrentou o centrão?,,,,
