data__id,data__text,meta__newest_id,meta__oldest_id,meta__result_count,meta__next_token
1367651993167294469,"@zeclubista Mais que dobrou o número de leitos, houve investimentos, mas não se investiu em prevenção correta - ao invés de gastar energia com vacina, gastou-se com tratamento precoce que não é prevenção, é placebo! O exemplo que vem dos governantes não é bom também",,,,
1367651992244531203,"meu vô foi vacinado hoje... ele tomou a vacina contra o covid, só isso que importa no momento",,,,
1367651989493080065,"Parece que o covid está longe de acabar, até quando isso meu Deus? _xD83D__xDE14_",,,,
1367651988725501957,Decisão do STF sobre patentes pode impactar tratamento pós-covid https://t.co/9RIgFGJuFJ via @agoranoticiasbr,,,,
1367651988264124417,"@Alexand18879014 @TozzaFla Alexandre você eu ou qualquer outro errar é aceitável, mas estamos falando do governante do país e todos sabem a corrida que foi e está sendo pelas vacinas. Não estamos falando de um tênis comprado na netshoes que pode não ficar confortável, vacinas passam por inúmeros testes.",,,,
1367651987668541441,"Brasil se preparando para a terceira onda do covid antes dela acontecer é algo incrível de se ver, talvez tenhamos futuro",,,,
1367651986435432456,"@RodrigoMaia entre para História, honre seu pai, pelo amor de Deus, tem mais de 100 pedidos de impeachment contra esse doente, #Bolsonaro precisa ser derrubado! Quantos mortos ainda teremos que sepultar? Cadê nossas vacinas? Socorro!  #BolsonaroGenocida #ForaBolsonaro https://t.co/illyREBvZ1",,,,
1367651986049544201,"Uma coisa cruel desta pandemia, é que não há quase estudo do efeito ou reações adversas de crianças na vacinação contra o COVID.",,,,
1367651985764323330,"Dia 04 de março de 2021, 261 mil mortos, o que representa mais de 10% das mortes pela Covid no mundo, 1.786 mortes somente nas últimas 24h e o Presidente da República do Brasil está como? https://t.co/ETSrzeTnWf",,,,
1367651983423901699,25 casos de covid num dia só em Belém Hills misericórdia,,,,
1367651980605329412,"@Eric_oliveira21 @FoxSportsBrasil Correto, o que mais vc ve nas ruas e gente sem máscara, bares lotados festa nas ruas, praias lotadas o brasileiro não está nem aí para covid,",,,,
1367651980252971015,já tomei vacina da H1N1 de junto do posto de gasolina e vacina da gripe na entrada do supermercado. bons tempos esses viu? era vacina pra dar e vender! https://t.co/gO5fAxrA4G,,,,
1367651979338584070,@monark 2 - É só ter o primeiro grau completo e ver que a chance de morrer de covid é exatamente a mesma de se morrer do coração. Por que um mal leva bilhões em recursos e o outro que também pode ser prevenido quase nada?,,,,
1367651977027612674,@GloboNews Donald Trump investiu 20 bilhões de dólares na operação warp speed. Se o mundo tem vacina hoje agradeça a @realDonaldTrFan,,,,
1367651976960425988,"Essas vacinas de duas doses em uma época de tanto contágio, sei lá viu. Sei que é emergencial, mas é meio q enxugar gelo.",,,,
1367651973747544065,"@SubtenenteEdgar Vacina com 50% de eficácia, sem dados sobre efeitos adversos e que não combate as novas variantes do vírus.Vale a pena tomar ou fazer o tratamento preventivo. Cada um que tome sua decisão.",,,,
1367651973089161219,nem acredito q minha avó já tomou as duas doses da vacina _xD83E__xDD29_,,,,
1367651972879355906,@e_tribuna Espero que o coronavirus respeite o horário estabelecido pra ele circular.,,,,
1367651969775632386,@marcofeliciano Entre seu povo?!?! Oras pastor não seja tão cínico assim! Já ultrapassamos a marca 260 mil brasileiros(a) vitimados pela covid e sua senhoria tem essa cara pau! Bem q Cristo já vos chamassem d sepulcros caiados!! Depois q se tornou político tu se emburreceu e canalha se tornou...,,,,
1367651969591042053,@CarlaZambelli38 Se ele tivesse comprado a vacina antes o povo já tinha voltado a trabalhar em segurança,,,,
1367651967359741957,"@picklercarol Amiga, acho que sim! Meu resultado sai amanhã... foram trabalhar com covid e contaminaram o povo _xD83E__xDD21_",,,,
1367651965749104640,Esse covid tá por d+_xD83D__xDC94__xD83D__xDE2D_,,,,
1367651960309096456,Até quando vidas serão perdidas para o cara Covid! _xD83D__xDE14_,,,,
1367651960023875585,Não toma nem vergonha na cara nem vacina,,,,
1367651958811729931,"Lá no trampo, cada transferência conquistada com sucesso de pacientes com Covid-19 é, literalmente, comemorada.\nA situação está péssima.",,,,
1367651958258040832,Fiz teste de covid e deu negativo _xD83D__xDE4C_,,,,
1367651957532487683,Surgem casos covid-19 entre professores após primeiros encontros presenciais https://t.co/gSTPUmMrB1,,,,
1367651955817017349,"@jairbolsonaro Vai comprar vacina vagabundo, sai do Twitter que tu não é pago pra isso",,,,
1367651946258120712,"@Rodrigo__SP O dinheiro não transmite covid, só ganância.",,,,
1367651945851326466,Mais se faz vacina aqui no Brasil pra quê compra ? https://t.co/Pm8PXSehJL,,,,
1367651945633185804,"@folha só morre gente de covid, menos esse veio broxa",,,,
1367651944127467521,E mais: A ciência chegou. https://t.co/OtzhWSN2jc,,,,
1367651938003730433,"@Paiblito Após 3 meses de pós covid, até hoje não sinto gosto direito. Melhoras aí mano.",,,,
1367651937584377858,"@RodrigoMaia @RodrigoMaia entre para História, honre seu pai, pelo amor de Deus, tem mais de 100 pedidos de impeachment contra esse doente, #Bolsonaro precisa ser derrubado! Quantos mortos ainda teremos que sepultar? Cadê nossas vacinas? Socorro!  #BolsonaroGenocida #ForaBolsonaro",,,,
1367651936938438662,"@BaseCorinthiana O Ramiro não da por causa do Covid, mas vai que ele inventa o Otero? Kkk",,,,
1367651935101288448,A resposta do senhor Presidente a 250 mil vítimas da Covid-19.. https://t.co/Ty4jRTjLn0,,,,
1367651932769226752,@oiIuiz @jpedroles Plot twist: o Luiz chamou o primo desenhista pra desenhar pra ele que não tem nenhuma correlação entre ser gay que seria um transtorno (o que não é) e a tecnologia usada na fabricação das vacinas,,,,
1367651931640987648,"@bomdiaricardo Se fosse na época dele, tinha uma carreata de caminhões na JK (de ponta a ponta, do Palácio até a Encanel) lotados de vacinas vindas direto da China, da Índia, da Malásia e da porra toda. Tempos bons ❤️",,,,
1367651930869219332,"Boa noite @rpsenador - o senhor foi eleito para representar o povo, e hj 1910 vozes deste povo faleceram de covid. Não seria o momento para abrir a CPI da Pandemia?",,,,
1367651930659561473,"Bolsonaro: ""Parece que só morre de covid-19 no Brasil""\n\nEm semana de recordes de mortes, o presidente minimiza gravidade da pandemia. Em live, ele diz lamentar as mortes e critica o endurecimento de medidas de isolamento social: ""Empobrecimento leva à morte também"", afirma https://t.co/PKjNaMg3OJ",,,,
1367651930655371267,"Bolsonaro: ""Parece que só morre de covid-19 no Brasil""\n\nEm semana de recordes de mortes, o presidente minimiza gravidade da pandemia. Em live, ele diz lamentar as mortes e critica o endurecimento de medidas de isolamento social: ""Empobrecimento leva à morte também"", afirma https://t.co/AKBcXTROJt",,,,
1367651930621755393,"Bolsonaro: ""Parece que só morre de covid-19 no Brasil""\n\nEm semana de recordes de mortes, o presidente minimiza gravidade da pandemia. Em live, ele diz lamentar as mortes e critica o endurecimento de medidas de isolamento social: ""Empobrecimento leva à morte também"", afirma https://t.co/FEMbBsrRAs",,,,
1367651930617561092,"Bolsonaro: ""Parece que só morre de covid-19 no Brasil""\n\nEm semana de recordes de mortes, o presidente minimiza gravidade da pandemia. Em live, ele diz lamentar as mortes e critica o endurecimento de medidas de isolamento social: ""Empobrecimento leva à morte também"", afirma https://t.co/bniDh84Nk5",,,,
1367651927983554569,"@eixopolitico Adivinhem qual o empresário que tá lucrando e fazendo a economia girar, afinal? O neozelandês que incentiva lockdown e vacinas ou o brasileiro que repete as bobagens do presidente? Esse post é muito didático @eixopolitico, obrigado.",,,,
1367651925689307140,"Demora proposital em comprar as vacinas, único tratamento precoce comprovado cientificamente eficaz contra a COVID-19, falar que o povo tá com medo, não adianta se esconder, e chamando pessoas de maricas, e que tudo é mimimi, choradeira. Ele não quer vacinar o povo. QUER A MORTE.",,,,
1367651924426776576,"@KriskaSilvano Imbecis, mesmo.\n\nDepois lotam os hospitais com Covid!",,,,
1367651921654341633,"Aguardem as  novas variantes do feriado da semana santa, depois tem as festas juninas enfim sem vacina não vai parar! https://t.co/XQxYwXkjaa",,,,
1367651921339838464,"Sem saúde, não há economia', diz Guedes no dia em que Bolsonaro xinga de 'idiota' quem pede vacina | Política | G1 https://t.co/pQ6T11LYhT",,,,
1367651913748070400,"@TucanoVermelho Certamente as vacinas vão chegar a todos , e quando isso acabar quero ver qual vai ser o novo mímimi de vcs _xD83D__xDE01_",,,,
1367651911877419015,minha mae ta aqui rezando em voz alta pelas familias e os internados pelo covid _xD83D__xDE2A_ ate eu to..,,,,
1367651911864827904,@GFiuza_Oficial Não tem pandemia né? Não tem vacina? Não tem rachadinha?\nPuta merda! Francamente!,,,,
1367651908815618049,@joaohordeno @Edson43828030 @claudioedantas Própria Anvisa não sabe sequer o q vai resultar as vacinas (riscos)..não seja leviano...não use a Anvisa no assunto..respeite seus colegas médicos da ponta https://t.co/J5VzmNMq7D,,,,
1367651908702375937,"Cada vez mais jovens morrem por covid. Sei lá, talvez seja na minha bolha",,,,
1367651907939012608,"Se o COVID deu tanto dinheiro em Imperatriz, imagina nós grandes centros!!! https://t.co/qwrN3oh1qA",,,,
1367651907582459907,"tô indeciso demais. hoje o teste de covid da minha irmã deu negativo né, fiquei isolado junto com ela... mas eu tô com dor nas pernas e um cansaço estranho, diz minha mãe que é virose, mas pensei em fazer o teste de covid tbm pra garantir\n\no teste é 260 reais... o que vcs fariam?",,,,
1367651903077838848,"Uma dor de cabeça que parece que vou rachar no meio\nCovid, enxaqueca ou tpm???",,,,
1367651896815714310,"Jonas com covid, Fabiola com suspeita, senhor cuida dos meus amigos !!! _xD83D__xDE2D__xD83D__xDC94_",,,,
1367651896471785472,"eu to com tanto medo da minha igreja fechar, pq sei como vou ficar......\nano passado foram meses tomando antidepressivo mano, q ódio covid",,,,
1367651895930740736,Pois me diga como o povo brasileiro vai trabalhar cheio de sequela de covid https://t.co/3CcgDt8kdh,,,,
1367651889911918594,"E a mídia daria amplo espaço pra oposição questionar o ""autoritarismo de esquerda"" e os ""interesses escusos"" por trás da promoção da vacina. Os negacionistas seriam a voz razoável em defesa da economia. E os liberais sustentariam seu casamento com os fascistas sem tanto pudor.",,,,
1367651889450483712,nao moça n é covid é rinite,,,,
1367651888636760067,@gen_heleno Quase 2000 mil mortes nos últimos 3 dias. Que país você vive???? Queremos VACINAS Gal. Lambe Botas.,,,,
1367651884627070978,"O Governo Federal interfere nas negociações dos estados e municípios para boicotar a vacinação e ampliar o genocídio! Após SP procurar empresas, Pazuello pede exclusividade a Pfizer e Janssen https://t.co/5mxX2WO0a3",,,,
1367651878746652680,@alvarodias_ O que está sendo feito? Chega de papo. Queremos vacina.,,,,
1367651878209785856,Caetano Veloso toma vacina contra a Covid-19: ‘Vacinar-se é o certo’ – Jovem Pan https://t.co/ugF3y9B1NS,,,,
1367651875747749894,"#VacinaParaTodos \n#VacinaJa \n#VacinaParaTodosJa \nSe fosse o governo do @ptbrasil a gente teria o #MaisMédicos e VACINAS.\nNão teria morrido tantos de nós _xD83D__xDE2D_\nEstarreceDORa a situação.  @MPF_PGR @STF_oficial @OABDF_oficial \nImpostos sabem cobrar!\nPrecisamos de socorro, urgente!",,,,
1367651874619408385,"@NicholasMinotti Obrigado, mas como estou ligado nas últimas tecnologias de combate ao COVID, diferentemente dos COMUNISTAS, eu ja encomendei meu rinosoro israelense. Já ate mandei costurar um.bolsinho pra ele no meu coldre do 3oitão. SELVA!!!",,,,
1367651871079469062,"@nlida64065669 @uckerrbd1 @Luciana84119963 @DickPvh @Asceli @MEMEPEIDO @lthiagol @CarlosBolsonaro @jairbolsonaro Tia Nelida pfvr n acredite nesss coisas q a senhora ve no zap serio tome a vacina para o seu bem. Não há chip ou qualquee coisa assim na vacina, a senhora provavelmente tem filhos netos pense se a senhora deus livre vir a falecer so pq n quis tomar por puro achismo.",,,,
1367651866956476420,Amanhã já começa os treinos reduzidos e aulas de fit dance canceladas 7dias cm o novo decreto contra o #Covid _xD83D__xDE14__xD83D__xDE14_,,,,
1367651865555595265,@correio Era só deixar sem vacina,,,,
1367651864297242624,@BolsonaroSP E as vacinas???!!,,,,
1367651862934130691,Bolsonaro diz ter plano ‘pronto’ contra a Covid-19 e condena lockdown   /o plano dele deve ser matar ainda mais gente + de 250mil é pouco   https://t.co/SLwwsSbkUK,,,,
1367651862053261313,"único ser q deveria morrer de covid, não morre essa desgraça e que se foda se eu tô desejando a morte p uma pessoa, mas o meliante que diz que é ""mimimi"" a morte de quase 260mil pessoas, tem q se foder mesmo",,,,
1367651860216221698,"após passar dias ignorando tudo que tá acontecendo no país p bem da minha saúde mental, descubro que a anta do bolsonaro deixou de comprar vacina pronta e testada pq embirrou que quer comprar a que NÃO TÁ PRONTA AINDA\n\nCARALHO CARA A TUA MÃE PEIDO NA TUA MOLEIRA QUANDO TU NASCEU?",,,,
1367651858538463233,"seropédica com abastecimento de água limitado\ngoverno matando a gente de fome, de covid ou de infarto\ncalor do inferno TENDO QUE ECONOMIZAR ÁGUA\n\nlight: VOU FICAR DANDO QUEDA DE LUZ PRA ESSES ARRBOMBADO HAHAHAAHAHAHAH",,,,
1367651858186113026,"eu tô tão triste q o dealer rodou, seguia mais protocolos de coronavirus que os mercados aqui do bairro :(",,,,
1367651857586393094,@Cardoso Moro cm minha vó e ela já tomo 1 dose da vacina chinesa,,,,
1367651855287848960,"Demais com o covid, e não precisamos de uma novela ruim na tv, SIMPLESMENTE EXIBAM #AmorDeMae NA ÍNTEGRA @RedeGlobo A PARTIR DE SEGUNDA. APROVEITEM QUE JÁ COMPACTARAM OS PRIMEIROS 50 CAPÍTULOS ESSA SEMANA E EXIBAM O RESTO NORMALMENTE ATÉ QUE POSSAM VIR COM OS INÉDITOS E ULAS.",,,,
1367651854444822534,"@malideia Prendia o presidente, cortava todos os benefícios dos políticos e comprava td em vacina, e zerava impostos sobre os gêneros alimentícios",,,,
1367651852863541251,Então é isso ou o brasileiro morre de fome ou de covid-19,,,,
1367651852284796928,V.A.C.I.N.A.D.A _xD83D__xDC89_\n\nHoje foi um dia de muita alegria! A nossa mãe baiana entrou para a turma dos IMUNIZADOS! Tia Nilda baiana da nossa Mocidade recebeu a primeira dose da vacina contra a Covid-19!  #IndependeteEVacinado\n\n✊_xD83C__xDFFD__xD83D__xDC89_⭐_xD83D__xDC9A_ https://t.co/kO5IlT4rh9,,,,
1367651852200853509,"Hoje se foi dona Odete, vítima do covid, gostaria de agradecer muito a ela pelas oportunidade que ela deu a minha família, obrigado por realizar o sonho da minha mãe de ter se casado na igreja, que esteja em um lugar melhor",,,,
1367651849189416960,"Vou terminar de arrumar meu quarto amanhã e me vou pra fora, ahhhh não covid",,,,
1367651848832876545,Eu só queria meu olfato e paladar de volta! Oh covid filho da puta! _xD83D__xDE2A__xD83E__xDD7A__xD83E__xDD7A_,,,,
1367651848623161349,@Laisinthesky Hahahahhaha todo brasileiro merece isso junto com a vacina assim que sair do posto.,,,,
1367651845158604804,@folha A pandemia petralha foi mais letal que a Covid-19 \n\nhttps://t.co/zDqdndqegO https://t.co/uedUjg1240 https://t.co/fTEUWBvkvh,,,,
1367651839735369729,"Não é normal a quantidade de pessoas que estão morrendo por causa do Covid, só quero que Deus guarde minha família... _xD83E__xDD7A__xD83D__xDE4F_",,,,
1367651839710269444,"@thesociety77 @BruMarquezine E vamos ter que esperar a vacina ,para não morrer ? Jura? Sério? Fazer isolamento  q deveria ter sido rígido desde o começo, não ia adianta? Com a educação, e  respeito da população?",,,,
1367651836421935108,"Não tenho medo de frequentar hospital na época q estamos, mas me tira o sono pensar que meus pais podem pegar covid. Que Deus proteja meus velhinhos _xD83D__xDE4F__xD83C__xDFFC__xD83D__xDE25_",,,,
1367651836371599366,eu quero é mandar tomar no cu todo mundo q sai sem precisar \nminha mae tá no hospital por conta de pressão alta e eu to com medo dela nao voltar pq ela fez bariatrica e se ela pegar covid ela morre,,,,
1367651831032262659,Covid mais uma vez arruinando a felicidade do brasileiro,,,,
1367651826884091907,"@MPF_PGR ao governo o que deveria fazer aos governos ESTADUAIS, nos mostra o quão este país está sem JUSTIÇA, esta que não cobra desses que hoje preferem ter estatísticas de mortes que curas. Se a vacina não CURA o covid, pq não tem HOMEM DE FIBRA nessa justiça para...",,,,
1367651825097248773,"@iursancortines1 @CarlosBolsonaro @jairbolsonaro Ninguém precisa falar mal dele não, ele mesmo já faz isso sozinho. "" Vacina só na casa da tua mãe"". Quem falou? Bolsonaro, Jair.",,,,
1367651822798798850,"Burro,  mal caráter,  oportunista e perde para um vibrador. O mundo não tem vacinas.. https://t.co/oEmTXykrIY https://t.co/TaGBLC4y8E",,,,
1367651821670563840,@SigaGazetaBR O mais incrível é que não uma queixa do STF em relação ao dinheiro despejado para os Estados conter a Covid.,,,,
1367651820412297224,260 mil mortos por covid e tudo poderia ter resolvido tudo se o filho da puta do Adélio tivesse virado a faca,,,,
1367651816800915456,@firelordjubs Quero fazer um desse levando minha velha pra tomar vacina,,,,
1367651815962116098,"@IvanValente São fatores que devem serrem envestifados pois se você está imunizado e fácil você se misturar a massa dizer que foi atleta e nao pega e a Covid e uma mentira global e faz campanha contra tudo e todos, e ofende aqueles que perderam seu parentes",,,,
1367651810140360705,"Trabalhei dois domingo na porra da eleição para ganhar folga que eu queria ir pro @rockinrio ver o justin bieber e é isso adiaram. Covid fdp, te odeio. https://t.co/OJSINpSB3z",,,,
1367651809083465728,"@UOLNoticias @jairbolsonaro  vossa excelência poderia visitar um hospital que atende covid, antes de falar asneiras...",,,,
1367651807791636481,"o filho de uma amiga da minha avó (e nossa vizinha) tava com suspeita de covid e não avisou a ninguém, a mãe foi contagiada e agora ela tá piorando e os irmãos estão revoltados",,,,
1367651807112163328,"Importante, pessoal. A respeito do consórcio para compra de vacinas _xD83D__xDC47__xD83C__xDFFB_ https://t.co/g17ISqjU9O",,,,
1367651806201847809,"@marcobellojr @JovemPanNews Graças a Deus tomei já as duas dose da vacina. Não tive efeito colateral. Tenho amigos que tomaram a vacina, e tiveram efeito colateral, o que é normal. Única saída é vacina. Quem não quiser tomar, ok. Porém que sejam responsáveis caso fique ruim ao pegar covid 19.",,,,
1367651802397675524,"@jairbolsonaro @ItamaratyGovBr @minsaude @mdregional_br @exercitooficial @DefesaGovBr Então... Paulo Guedes falou no JN, tu assistiu? Falou que a população precisa de vacina porque o povo ter de estar vivo pra economia girar. Até Paulo Guedes pensa diferente de ti. Aguardaremos os próximos capítulos. Vai conversar com Paulo Guedes.",,,,
1367651801789521922,"@ViniciusPoit Amebinha.Diz uma coisa. Se a imprensa já falou q essa vacina não é eficaz c/ deveria,Pq insistem tanta em uma vacina q ñ protege,ñ imuniza, nem em 95% da sua capacidade? Pra q insistir em uma vacina q já causou até mortes e diversos efeitos colaterais? É mta ""fé"" em algo ñ eficaz",,,,
1367651797733609472,toda semana um artista de parintins falecendo de covid que odio desse governo fdp,,,,
1367651794956865538,"De verdade eu só espero que todos se conscientizem quanto a essa doença. Pq enquanto não matarem metade da população vcs (que não usam a porra da máscara) não vão sossegar,né ? Cansada de ver gente morrendo de COVID.",,,,
1367651791286984705,"é foda você ver oq as pessoas estão se tornando, falando mal da priorização dos mais afetados pela doença \nse eu to assim sem nem ter noção total da dimensão da pandemia, imagino o atila que já ouviu muito mais e conhece muito mais _xD83D__xDE14_ #Covid_19 https://t.co/tYbmdzgddo",,,,
1367651790712410112,"perdi meu avô no meio dessa pandemia (não por covid) então tive a chance de me despedir e sinto que nunca vou superar, não consigo nem imaginar a dor de quem perdeu alguém sem nem poder fazer o msm",,,,
1367651790557155328,"@AntenasCond3 Clo******* e ive********** já se mostraram eficazes\nVocê já viu que mesmo tomando vacina as medidas de segurança são necessárias, né?",,,,
1367651783674273792,"Ai que saudades de premiação de música, das performances, da ansiedade para ver o look dos meus favs, torcer pra rolar fotos deles _xD83E__xDD7A_ te odeio covid",,,,
1367651783204569088,@Guilher64851136 @losjotaa Vc nao sabe oq se. Passa na call pro jota ter tirado o ghost cara e se o ghost msm pediu? Pois esta com covid pode nao ter se sentido bem,,,,
1367651775176704004,A covid e o covarde!\n#política #charge #teatro #golpe #direita #MANSÃO #Militares #covid19 #cortinadefumaça  \nApoie o trabalho do cartunista Tocantinense *Geuvar Oliveira* (clique no link): https://t.co/5992OBs9nn https://t.co/poMIhZQ7aO,,,,
1367651769963143168,Negativo pro covid _xD83E__xDD1E__xD83C__xDFFC__xD83D__xDE4F__xD83C__xDFFC_✨,,,,
1367651764552364033,@BolsonaroSP Fala pro papi comprar vacina Dudu bananinha!!!!!!,,,,
1367651764065931265,Confederação dos Municípios cobra do governo federal vacinação em massa 'urgente' contra Covid-19 | Distrito Federal | G1 https://t.co/kdDua855dk,,,,
1367651752992997382,@wbmbomfim1984 @elizia_leite Gente do céu! \nMeus irmãos querem que meu pai tome na quinta feira. Mas eu não estou querendo. Qual das vacinas ele tomou?,,,,
1367651750644228096,Aumenta número de internações de crianças com Covid-19 em hospitais de SP [object Object],,,,
1367651749419507712,Atividade física regular reduz cerca de 30 a 35% risco de internação em caso de COVID-19. Ainda dizem que academia não é essencial _xD83E__xDD37__xD83C__xDFFC_‍♂️_xD83E__xDD26__xD83C__xDFFC_‍♂️,,,,
1367651749029416964,A desgraçada nem quer assinar o termo de responsabilidade aí caso morra de covid a família vai colocar culpa nos postos dizendo que não tinha vacina vtmncccccccccc,,,,
1367651743711035395,eu fiquei assim dps da aula de atualidades sobre Covid no Br https://t.co/eb53cqBBzk,,,,
1367651742675066880,Bolsonaro Diz que não tem mais Vacinas pra compra e é criticado por eleitores : “Porque não comprou antes?”!! Oque acharam ??”#BolsonaroCoveiroDoBrasil https://t.co/2eUzZxX0Gy,,,,
1367651741798440960,@tvbrasilgov @MEC_Comunicacao @agenciabrasil Não tem vacinas #ForaBolsonaro #ForaBolsonaro #forapazuello,,,,
1367651741735518212,"@dogarrett @WagnerdeAssis10 Concordo que a fala é abominável,  mais dizer que a oferta de vacina está normal pra quem fez acordo, e desonesto.",,,,
1367651739353182209,"@jairbolsonaro @Censura94374125 @Caixa Uma revisão de onze pesquisas sobre a eficácia da ivermectina, realizada pela Universidade de Liverpool, mostrou que o vermífugo foi associado a uma redução dos níveis de inflamação e a uma eliminação do coronavírus\n\nhttps://t.co/ue1siMy8ri",,,,
1367651735309668358,espero que eu pegue covid e m0rra!!!,,,,
1367651727877566470,@AnaMariaPreis @AiDani_ Quem deve comprar vacinas é o @minsaude \nAi os governadores fazem o mesmo com os respiradores.\n\nAcorda imbecil.,,,,
1367651718155079685,"@SzaGustavo @Pirulla25 @thor_dantas @HinnonAC @monark https://t.co/kI2zau5LJw...... está empate técnico agora, Argentina ficou um tempão na frente....se lockdown realmente funcionasse a Suécia teria os piores números d mortes, já q ñ fez nenhum tipo d fechamento",,,,
1367651717270102018,@BrenoagSEP1914 @andrizek Vacina somente essa é a solução,,,,
1367651717202939906,Itapira registra cinco óbitos por Covid-19 https://t.co/F3dVJyjrEg https://t.co/Ytsx6Zi6pr,,,,
1367651710634754048,@JDAlbernaz @SantosEduh31 @swtestdark Comprovação tirada do cu\nPorque cientista nenhum falou de método de cloroquina não\nTratamento preventivo pra covid não existe,,,,
1367651710513078277,@shtac_wn Se o COVID não me matar,,,,
1367651710290833418,"Não @jdoriajr, não há aumento expressivo no nr de casos não. Conta outra.\nhttps://t.co/Zij96MmemT https://t.co/6CNtc64ZXX",,,,
1367651709036728322,"Sim mana, o que te assombra não é o covid e sim não ter brasileira pra fazer de gato e sapato _xD83E__xDD22_",,,,
1367651708495609857,"@paulo2s @Corinthians Inúmeras mortes por violência, queda de avião, deslizamentos, inundações e outras há muita tristeza. Além disso, fale baseado em dados reais, não em seu achismo. Nenhuma doença ou ação matou tanto no Brasil (e no mundo) quanto a covid-19. Questão de números.",,,,
1367651707077951491,"Hoje meu avô tomou a primeira dose da vacina, ontem minha avó tomou a primeira e essa semana minha bisa de 97 anos tomou a segunda _xD83D__xDE0D__xD83D__xDE0D__xD83D__xDE0D__xD83D__xDE0D_\nMuita felicidade pra uma semana só _xD83D__xDC9B__xD83D__xDC75__xD83C__xDFFB__xD83D__xDC74__xD83C__xDFFC__xD83D__xDC75__xD83C__xDFFC_",,,,
1367651705458995200,"#FiqueEmCasa #lockdown Não saia de sua casa, não  arrisque se contaminar com sars cov2 e morrer de COVID-19! https://t.co/DAtAkKgxjU",,,,
1367651704997576707,pois eu faria questão de dar a vacina na testa dessa senhora https://t.co/xuMOR38HeK,,,,
1367651702950793216,Minha vó perdeu a vacina contra o corona,,,,
1367651701256314882,se vc é assim não se preocupe com oq tem na vacina do corona vírus https://t.co/TDJ3ArXnpD,,,,
1367651696369938443,A procura por testes de covid de farmácia cresceu muito. Saiba qual o melhor momento de fazer cada teste. #BandNotícias #BandJornalismo https://t.co/ZJFgrrVzz8,,,,
1367651683443081216,Morre de covid então velha do kralho https://t.co/JxBeKVu6pN,,,,
1367651674064621571,@LkzBrandao Nossa... muito terrível. Chorei vendo um twite de um pai que tinha ido pegar o neném recém nascido no hospital que esposa morreu ds covid pouco antes de dar a luz.,,,,
1367651673582280706,tabo quando passar esses surtos de covid/bandeira preta/desespero vou ir doar o cabelo,,,,
1367651671497715719,"Vale lembrar que a Pfizer ofertou as vacinas ao governo brasileiro três vezes no ano passado. Primeira oferta em agosto, com os mesmos termos aceitos nessa semana. Termos esses que foram aceitos em todos os lugares, no fim só uma desculpa para manter o genocídio em curso.",,,,
1367651670201688075,@manukcs13 @PortalTracklist q tenha acabado esse inferno de covid até lá pra gnt ir COM TODA FELICIDADE DO MUNDO_xD83E__xDD7A__xD83D__xDE4F__xD83C__xDFFD_,,,,
1367651666296733697,"primeira pessoa da família, meu tio, primogênito de 20 irmãos mandando foto tomando a vacina, que coisa mais linda _xD83E__xDD7A__xD83E__xDD27_❤️",,,,
1367651660550397956,COVID\nCada Obstáculo Vivido Impira Deseó...,,,,
1367651660210790408,#chegademimimi  kd as vacinas???#BolsonaroCoveiroDoBrasil,,,,
1367651658864484354,"@rossieli Para quem não leu a matéria, doses não disponíveis ainda. São intenções de compra das vacinas da Pfizer e Johnson's, logo, não temos nada, só palavras ao vento e vírus na sala de aula.",,,,
1367651658151432193,É só atraso mortal das vacinas!\n#BolsonaroCoveiroDoBrasil https://t.co/nysZ4tCp45,,,,
1367651657379635203,"@TaniaPena100 Eu sou idiota, mas incrivelmente não sou bobo! Quero vacina!",,,,
1367651653680328709,Bolsonaro reage a pedidos por compra de vacina: 'Só se for na casa da tua mãe!' @estadao:  https://t.co/9RWhuL0Iu5,,,,
1367651650605842432,"minha visão e audição são péssimas, enquanto paladar e olfato aguçadissimos....ah se eu pegar covid....sou uma mulher sem sentidos",,,,
1367651647304982536,fiquei com medo com quase 2 mil mortes por covid em 24 horas,,,,
1367651633405046788,perdi alguém próximo pra covid,,,,
1367651630473183232,tive medo porque alguém conhecido teve covid,,,,
1367651629240029192,"No brasil de bolsonaro é assim:\nenquanto o Covid mata, politicos e amigos roubam e enriquecem, poderes se vendem e se compram, florestas se queimam, animais se extinguem, empregos desaparecem, empresas morrem ou se mudam, hospitais lotam e se desesperam e os deuses escafedem!",,,,
1367651629235908609,Portugal tem menor número de mortes por covid desde outubro https://t.co/DPIlzk6LNA #R7 via @portalr7,,,,
1367651626723512326,"Em carta a Bolsonaro, governadores pedem esforço internacional para compra de mais vacinas | Blog do Gerson Camarotti | G1 https://t.co/U0MQdbTT3V",,,,
1367651621161771008,"Bah o bicho pegou COVID e falou que queria tomar cloroquina, hoje ele está entubado",,,,
1367651620838866944,porra eu fui fazer o teste do covid e a mulher machucou o meu nariz,,,,
1367651620507508740,@hudnet @AGazetaES Melhor gastar com vacina ou com propaganda ?\nO seu salvador só quer se promover.\n90 milhões dava pra comprar algumas ou melhorar hospitais não acha ? https://t.co/YTCR4FSFBK,,,,
1367651618167152642,@monark @TwitterSeguro desinformação COVID-19,,,,
1367651617215033347,⚠️⚠️⚠️ QUIZZ DA PANDEMIA ⚠️⚠️⚠️\n\neu já peguei covid,,,,
