text,attributeScores.THREAT.summaryScore.value,attributeScores.PROFANITY.summaryScore.value,attributeScores.IDENTITY_ATTACK.summaryScore.value,attributeScores.TOXICITY.summaryScore.value,attributeScores.SEVERE_TOXICITY.summaryScore.value,attributeScores.INSULT.summaryScore.value
hoje recebi a noticia que uma conhecida de apenas  anos morreu por decorrência do covid e deixou sua filha recém nascida sem conhecer a mãe gente não da mais pra brincar eu errei e furei a quarentena resultado to com covid pf se cuidem,0.76106197,0.17263843,0.28878427,0.33705303,0.32804233,0.22317556
a coisa mais louca que o covid me fez fazer foi uma dr pelo zoom que doidera,0.12688826,0.5740696,0.306209,0.54238683,0.32804233,0.63734776
a redetv bem que tentou endurecer as medidas de prevenção do coronavírus mas nem o departamento de rh levou a sério e decidiu debochar da diretoria na maior cara de pau,0.2877095,0.8901960999999999,0.5125628,0.8223625,0.73984784,0.8543771000000001
beatrizparagua mas esse ano ja tem vacina amg,0.09583194,0.02966467,0.04302626,0.055042017,0.036199782,0.07172188
jdoriajr pode falar mal o que quiser do dória mas pqp o cara conseguiu iniciar a vacinação no brasil  quer você queira ou não se ele não perssistice  na vachina n teríamos nenhuma vacina no brasil pq se depender do bozo nunca teremos nenhuma vacina obrigado por salvar meu vô,0.7083501999999999,0.783836,0.68016595,0.6745911,0.6696890999999999,0.6698113
eu e os meus casas aglomerando saudavelmente após nossas devidas vacinas,0.07751938,0.010353442,0.009478673,0.015982041000000002,0.024298998,0.011729976000000001
diegobarlo aconteceu a mesma coisa com a minha vizinha de lá só que o marido não teve a sorte de ficar com a baby deles as duas se foram pra covidnpesado demais,0.62993246,0.22129783,0.25601575,0.28004074,0.15652174,0.22414368
rotina de covid de quarentena tou farto,0.07751938,0.7220193,0.26832524,0.6866164,0.6696890999999999,0.71376973
vc indicou q a culpa era dos governadores e ministros do lockdow não é do presidente se tivéssemos vacinas e trativas para a saúde e economia ao invés de cloroquina estávamos melhores,0.16374269,0.06253501,0.24357252,0.28889945,0.13884786,0.3219697
jairbolsonaro vai comprar vacina ninguém leva o pão pra casa se estiver morto palhaço,0.9145439000000001,0.7718763000000001,0.7345276,0.86052006,0.8429054,0.8947368
contaminação de água e esgoto pelo coronavírus é tema de cartilha,0.22395833,0.10279001,0.043209877,0.19197786,0.13884786,0.21493441
tá fazendo quase uma semana q a gente tomou um susto com a notícia do covid e eu fiquei triste pq achei que ele ia passar o aniversário isolado e agora ele tá curado e bem deus é bom feliz aniversario romulo,0.48858878,0.1298077,0.36475409999999997,0.088448435,0.32804233,0.08593817
arthuromds eu nunca vi ele debochar man mas eu também nem acompanho política pra sabernse for deboche mesmo dos casos de morte do covid tem que tomar muito no cú esse fdp,0.92975205,0.95295316,0.82985705,0.94685346,0.9606127,0.95187163
commariatavares se tomar vacina vira um jacagado,0.7326733,0.46014494,0.46501872,0.54238683,0.49657828,0.48670697
jairbolsonaro para de falar merda e vai comprar as vacinas que precisamos seu lixo ambulante,0.69014084,0.9479201999999999,0.8504849,0.9532164000000001,0.94159806,0.9524501
faz  ano da última vez q eu fui pra um jogo do vasco covid vc me paga,0.39398965,0.111649394,0.29694322,0.15503572,0.15652174,0.0939546
hospital de campanha joão claudino fernandes prestou atendimento de terapia intensiva a  pacientes em  meses se aberto estivesse muitas vidas  seriam salvasncovid teresina sosteresina hut,0.22539991,0.012430803999999998,0.043209877,0.053838883,0.02917772,0.030312492000000003
eu to resfriado atualmente vem ai o debut do covid,0.13835704,0.030994905,0.0471542,0.04787261,0.060686015,0.029333333
jairbolsonaro e as vacinas,0.07751938,0.011456827,0.03079712,0.038852096,0.028498927,0.056883875
bem isso eu fico super assustada quando vejo gente da minha idade ou mais nova morrendo por causa do covid tem gente que ficou presa naquela informação que so pega grave no grupo de risco,0.7326733,0.090394825,0.15141243,0.19443619,0.13884786,0.07526930400000001
vacina na jugular dessa maldita,0.96842104,0.94596654,0.8082596,0.9308995000000001,0.9304556,0.90970784
clollys eleições carnaval festas de bacanas bailes funk  transporte lotados povo a maioria não usa mais máscara aí tá esse surto de covid pior que,0.37915742,0.41745284,0.7366411999999999,0.5983109000000001,0.50714284,0.6698113
mattosverde rodrigogarilli a igreja tá errada de ter feito o culto pk ta errado de ter ido cbf não é lei pra covid pas moço fica com deus,0.08667372,0.16180637,0.67158604,0.3915094,0.32804233,0.44489264
daqui a pouco vão desenvolver uma  vacina com ele,0.73798794,0.13540456,0.15686275,0.34042552,0.32804233,0.30155015
os pernilongos aqui doido pra pegar covid comigo,0.69014084,0.41745284,0.5125628,0.40349996,0.34962407,0.46706554
anatenn leva pra tomar na marra se a minha mãe ia ser assim quando a gente é criança a gente toma vacina querendo ou não,0.7326733,0.24760881,0.5125628,0.4028394,0.34962407,0.40672773
a gente podia reunir os brasileiro pra ficar em casa e diminuir os casos de covid igual foi a união pra tirar a karol conka né,0.48022288,0.26892495,0.7510755,0.4028394,0.32804233,0.45039085
diogomainardi se lula devolver o que roubou da para comprar além das vacinas a própria china,0.4653846,0.2142145,0.7366411999999999,0.54238683,0.32804233,0.63734776
luderith previsão sobre covid eu nem me arrisco à fazer eu sinto que se eu falar qualquer coisa sobre isso o vírus dura mais  meses,0.66007566,0.22129783,0.15686275,0.2805847,0.2735223,0.21507041
caetano veloso é vacinado contra  e celebran,0.43081686,0.11853861,0.2540791,0.2193924,0.15652174,0.2994755
brasil é o país que registra o maior número de curados da covid no mundo e alguém da imprensa fala issonão porque se falar teraxque falar também qual remedio esta sendo  aplicadono caso evermectina azitromicinacloroquina,0.38785046,0.17263843,0.8082596,0.41167435,0.34031457,0.45039085
alesuri  rconstantino negacionistas só vocês mesmo  não as outras doenças são agravadas pela covid idiotas,0.38785046,0.90261626,0.8568281999999999,0.9088982,0.8429054,0.96336997
brunogagliasso se a gente somos vacinas entao vc énada que eu posso pensar me ajuda e dorme bem seu emfermeiro,0.36102670000000003,0.22129783,0.29694322,0.34042552,0.32804233,0.3425
desviei do covid mas ele ainda assombra meus dias acaba logo isssoooo,0.38785046,0.037808936,0.042967505999999996,0.059485502999999995,0.10281648,0.03683211
off eu não faço ideia do que seja wanda alguma coisa só vejo falarem e ignoro igual o bolsonaro em março de  ignorando o covid,0.16374269,0.22129783,0.6052632,0.54238683,0.15652174,0.67745745
ddantaslemos  jairbolsonaro exatamente para mim a mesma coisa com a morte da minha mãe em novembro passado pela covid  e com câncer o câncer não a matou mesmo sendo terminal a covid a matou e a deixou isolada a depressão me persegue hj ainda q medicada a falta de esperança,0.88253415,0.38544697,0.44788295,0.58033055,0.65957445,0.45039085
quinta vacina brasil tá liberando armas,0.7107298000000001,0.04683313,0.23231822,0.21767832,0.15652174,0.08731447
esse time na minha mão contaminou mais gente com raiva do que o covid,0.38785046,0.22129783,0.36475409999999997,0.5189897,0.32804233,0.45039085
o diálogo que tive o desprazer de presenciar hoje no almoçonnpessoa  na verdade esse corona é uma bactéria que entra e coagula o sanguennpessoa  não é um vírus coronavírusnnsilêncionnpessoa  mas não sei pode ser bactéria também,0.50440013,0.27465045,0.27468073,0.4028394,0.32804233,0.45039085
forabol卐onaro análise thaís oyama  caso da vacina da pfizer reforça bolsonaro é o novo idi amin dada  via uolnoticias uol,0.2877095,0.35398229999999997,0.5125628,0.43600118,0.34962407,0.6119321999999999
minha vó tá super ansiosa pra tomar a vacina ainda mais agora que as amigas dela estão sendo vacinadas,0.52348995,0.30135609999999996,0.26477847,0.34042552,0.34321487,0.3219697
foi desesperador ver a moça dentro da ambulância tendo uma parada cardíaca pq tá com covid minutos antes de ser transferida,0.2877095,0.11039136,0.258442,0.2815762,0.13884786,0.28353867
fiocruz detecta alta prevalência de variantes de  dispersas pelo país    uol notícias veja mais no uol acesse,0.3660629,0.07440733,0.29694322,0.21190163,0.12570786,0.22451995
caetano veloso paulinho da viola e susana vieira ressaltam importância da vacina,0.16619389,0.05528377,0.03995788,0.057158600000000004,0.10076104,0.08634003
anac abre procedimento para apurar batida de avião com vacinas da  em jumentos na bahia,0.69642204,0.8080229,0.7366411999999999,0.71887034,0.6696890999999999,0.71549445
caetano tomando a  gosto muito de vcn      vacininhan      para desintrestecern      vacininhan      o meu coração tão,0.4653846,0.10279001,0.043209877,0.16477858,0.15652174,0.13726887
funcionários da maternidade frei damião são homenageados pela luta contra a   portal,0.21682368,0.013585197,0.12901099,0.079863876,0.02917772,0.055138294000000004
mais de mil profissionais de saúde se oferecem para reforçar combate à  veja como se cadastrarn,0.10695187,0.010507881,0.043209877,0.038852096,0.028382944,0.020376205
cuba iniciou testes de estágio avançado de sua vacina contra  experimental mais avançada aproximandose mais de uma possível inoculação doméstica que poderia ajudar a ilha caribenha a conter infecções e amenizar sua crise econômica ricmais,0.2877095,0.021832807000000003,0.15820847,0.08244847,0.060686015,0.050847456
testei negativo para covid e testei positivo pra feia,0.16374269,0.67173254,0.6668329000000001,0.7434049,0.6394558000000001,0.79079497
junggkuk eu já peguei covid,0.39728343,0.41745284,0.29086742,0.3346426,0.34962407,0.3273394
que trágico essa notícia da mãe que morreu durante o parto por conta de complicações do covid,0.70849586,0.124898255,0.105720334,0.3064785,0.15652174,0.15618116
butantan recebe insumos para mais  milhões de doses de vacinanbutanta novasdoses dosesvacinas sinovac vacinas correiodeminasonline n,0.07751938,0.010507881,0.022484777,0.038852096,0.024293296000000002,0.018991837
a globo é pura fake news,0.07751938,0.1298077,0.47452816,0.67148936,0.32804233,0.68898976
briga na familia de anti vacinas namoral kkkkkkkkkkkkkkkkk,0.76106197,0.17263843,0.6052632,0.54238683,0.43482015,0.3425
malandro lembro até hj q tive zika e chicungunya ao msm tempo e tratei c essa poha deu  dias tava zero bala a covid tô tratando assim tbm e tô zerado slk,0.8367346999999999,0.893466,0.6052632,0.8533478000000001,0.8429054,0.79079497
peakyeblinders ah história do moço que o nenem recebeu alta do hospital mas ele perdeu a mulher pro covid inventei de ir no insta dele,0.2877095,0.06557276,0.15141243,0.10732289,0.07259966400000001,0.08420445
governosp afinal qual medida efetiva será tomada por ocasião do lockdown em sp redução eou isenção de imposto aumento de utis no período ampliação de tratamentos e vacina eficaz no período ou ficar sentado esperando o povo morrer e logo menos decretar outro o ld nao acabará nunca,0.8367346999999999,0.11738681,0.29395878,0.28004074,0.14834747,0.18155892
jairbolsonaro vai compra vacina  na casa da minha mãe não tem  jairbolsonarolixo doriaomaiorvirusdobrasil,0.2877095,0.25694743,0.29694322,0.4968652,0.42739445,0.4808853
senador fabiano contarato do es protocolou um pedido pra impedir eventos do bolsonaro de médio e pequeno porte ncom a desculpa da covidnvocê acredita nissonele quer mesmo afastar bolsonaro do povo pra facilitar a vida delesnmeemganaqueeugostonnaosossegammesmo,0.7326733,0.36579433,0.7843198,0.5783863,0.43937168,0.68898976
lucim  cloroazitrzonio jarleimatias lunarodriguess calma biba pra que essas penas todas no arnn,0.4653846,0.16831642,0.44733626,0.32268247,0.32804233,0.42646313
já vi coisa chata pra caralho mas o covid ultrapassou todos níveis de ser chato pra caralhoo vai tomar no cu mesmo,0.7326733,0.9511341,0.795539,0.9899233000000001,0.9868244,0.9518706
hoje morreu um familiar de  concluo que hoje juntos somos mais fracos e separados deixamos jairbolsonaro  matar pessoas,0.9629629999999999,0.6153534,0.795539,0.74713403,0.6696890999999999,0.63734776
até parece que a gente não saiu de março de  e tá acontecendo tudo de novo ncovid vai embora pelo amor de deus,0.15051244,0.047415495,0.15141243,0.08244847,0.060686015,0.050847456
reinfectado pela  exvereador lúcio campelo segue recomendação médica e é intubado,0.52348995,0.11970614,0.21278577,0.28004074,0.15652174,0.21831211
danielsoranz blogdonoblat amartyasenecon mas em um país onde se tem priorizado a economia com mais de  mil mortes há economia está se prevalecendo n há vacinas para todos e n se respeita o distanciamento social infelizmente as restrições q atacam a economia precisam ser realizadas aí temos q escolher,0.7326733,0.10279001,0.45121726,0.28409090000000004,0.13884786,0.28308854
eusamantalima e a vacinane meu sonho de abraçar todos os otários da netolab neu vou poder te guardar num potinho e te proteger de todo mal,0.88135594,0.77749264,0.7366411999999999,0.800372,0.81906617,0.79079497
covid  morreram de mimimi na quarta e  de frescura na terça    uol notícias veja mais no uol acesse,0.8367346999999999,0.5767635,0.6052632,0.68169945,0.6439385999999999,0.68898976
minha vó conseguiu tomar as  vacinas,0.07751938,0.010507881,0.017230945,0.029906103,0.02556639,0.015448535
fabiannemerson mariaplsouza allusapore tinha  bilhões de reais para usar com a pandemia só pesquisar e quase nada disso foi investido há ofertas de vacinas desde o meio do ano passado e o governo escolheu não comprar agora estamos na merda com a vacinação e você defendendo genocida cria vergonha na cara você,0.7326733,0.93432575,0.84994745,0.8674699,0.8459953000000001,0.9106061
eu concordo mas também é dever do presidente resguardar a vida das pessoas para que elas consigam trabalhar sem correr risco de morrer existem meios para que isso aconteça mas negar a existência da doença e negar a vacina a população não é uma forma de resguardar os cidadãos,0.52348995,0.013522712,0.15141243,0.055042017,0.037433937,0.029333333
do que adianta loockdown de noite  a empresa que minha mãe trabalha segue normal trabalham um grudado no outro  pessoas foram confirmadas com covid e o chefe vai fechar  pagou exame pra todo mundo  faz isolamento  nãoa resposta é não e se pudesse estenderia o horário,0.4653846,0.10279001,0.15141243,0.18947619,0.13884786,0.16148025
quem em sã consciência vai falar que não vai mais compra vacina desgastante,0.38785046,0.22129783,0.29694322,0.47102526,0.15652174,0.45039085
somente pessoas com covid on,0.07751938,0.06828633,0.19777748,0.092951834,0.060686015,0.17770602
com esse tanto de imunidade o rodolffo não vai mais nem precisar de vacina,0.4987142,0.35398229999999997,0.5125628,0.6152542,0.40136054,0.7123208000000001
tirava a máscara dela e colocava ela pra pegar a porra do covid se fuder rapa,0.88135594,0.94596654,0.8082596,0.9820972,0.9606127,0.91149724
bobjeffhd e com a melhor vacina do planeta,0.075364225,0.010507881,0.0072539137,0.038852096,0.013976243000000001,0.023838643
poxa guilhermeboulos  só agora fez isso depois de  ano nnesta muito atrasado meu amigo nnboulos denuncia pazuello por gastar só  de verbas para vacina e r  mi com cloroquina,0.36177936,0.22129783,0.36475409999999997,0.34786436,0.32804233,0.33161557
cientistas dissem que o planeta marte tem oxigêniosera que eles já vivem lá ese tiver tão melhor q nos lá nn tem covideu acho,0.27460068,0.1160211,0.4448201,0.22305177,0.13884786,0.26309520000000003
dcmonline vcs são burros assim mesmonndesde quando vacina tem utilidade para quem está morrendo numa uti caraaaalhonntem que explicar que nem tudo é vacinal porraa,0.75595284,0.9525126,0.8082596,0.9482226,0.9304556,0.95262617
resumo do dia parentes revelam dor da perda bolsonaro fala em mimimi veja mais no uol acesse,0.7326733,0.11783663,0.6052632,0.46938783,0.32804233,0.45039085
covid tá chatão já,0.07751938,0.46014494,0.15686275,0.5772321,0.33792886,0.6698113
algum órgão está  computando casos de reações a essas vacinas nmuito triste o que estão  fazendo com a humanidade,0.07751938,0.021832807000000003,0.02237828,0.08240253,0.029002864,0.029333333
ekonaut previsões q eu quero junto com coronavirus aniquilado,0.88135594,0.22194785,0.293749,0.4028394,0.5008349,0.22454807
•  •nn bolsonaro diz chega de frescura de mimimi vão ficar chorando até quando sobre a pandemiann bolsonaro diz que não tem vacina pra vender e recebe críticas por não ter comprado,0.4653846,0.5256482,0.7259178000000001,0.6938776,0.5739268,0.71376973
o respeito que bolsonaro não tem pelas  mil vítimas da covidnforabolsonarogenocida,0.52348995,0.41745284,0.7755437,0.54238683,0.34962407,0.6527581
vinnicius um amigo meu pegou covid uma semana dps de começar a trampar em mercado,0.4653846,0.07281682,0.15141243,0.11441649,0.13884786,0.07607453
queria fazer aquele exame pra ver se já tive covid,0.22395833,0.10279001,0.047805495999999996,0.08058496,0.11299080000000002,0.050847456
lalamms nao iao certo agr é adiarem msmmas so nao vai ter por causa do covid por isso falei q nunca vou perdoar o covid,0.43028447,0.11997616,0.29694322,0.22501695,0.15652174,0.15707864
janainadobrasil isarlano desculpas esfarrapadas deputadas faltou fiscalização a farra foi generalizada bar boteco praia festas clandestinas e o coronavírus rindo e se multiplicando,0.2877095,0.42556852,0.45796729999999997,0.51625884,0.50714284,0.6611716
uai o pk não tava com covidncomo que ele foi pro culto,0.10695187,0.10279001,0.15686275,0.10455914,0.083104916,0.15696478
cnnbrasiltonight njá estava super curiosa para entender por que o karnal e a gabriela estavam usando os objetos da rita nas fotos da rede vizinha adorei o professor xavier e a meditação com o funk da vacina no fundo,0.2877095,0.22129783,0.29694322,0.21852353,0.1523286,0.21785477
o tio do pavê em visita a uberlândia no dia que a cidade tem  dos leitos ocupados e recorde de morte por  nimpeachmentja nforabolsonarogenocida,0.8491774999999999,0.22129783,0.5064711,0.4028394,0.34962407,0.33896738
cidadão sua maldade é mais nociva do que a própria  a câmara sobre seu comando foi um desastre para o país os brasileiros estão pagando com o sacrifício de seus empregos com suas vidas nos vamos sair dessa e você se deus quiser não será reeleito,0.8367346999999999,0.46014494,0.8485658000000001,0.7124183000000001,0.64124733,0.71376973
robelzera não tem vacina pá nós,0.20014302,0.061676588,0.15431704,0.18264063,0.09428710000000001,0.22363566
prefeitos do consórcio de saúde do sertão central pretendem comprar mais de  mil doses de vacinas contra a   via monolitos,0.21058191,0.018858664,0.04513342,0.055042017,0.029166134,0.050847456
seu covid já sarou já uaheuheue,0.6496183000000001,0.67173254,0.29608540000000005,0.6938776,0.6696890999999999,0.71376973
coronavírus  qual será o valor investido em saúde,0.2877095,0.053118362999999995,0.15686275,0.055042017,0.102830596,0.08413522
cacauuau tomou vacina já,0.15977697,0.41745284,0.040474597,0.25148988,0.32804233,0.22486013
rodolffo vai completar  semanas imune quando sair do bbb ele com certeza será o primeiro participante a tomar a vacina e mais uma vez ficar imune,0.41478634,0.09934646,0.15176432,0.14271788,0.060686015,0.20774774
eu fico de cara com essas influencers grávidas que não param com o cu em casa sera que elas realmente não tem medo de todas as complicações ou a morte que a covid pode causar na gravidez delas que isso fico perplexa,0.89125746,0.9286405999999999,0.7715873000000001,0.8674699,0.8515625,0.79079497
enquanto isso uma quantidade cada vez maior de pessoas mais próximas sendo diagnosticadas com covid todos os dias,0.38972846,0.07466566,0.14094599,0.09815536,0.11015259,0.11677435
voltei a atualizar meu repositório no github  com gráficos da evolução de casos de  no território de identidade bacia do jacuípe é assustadora a evolução da doença nos últimos meses,0.1303152,0.021832807000000003,0.04140791,0.055042017,0.060686015,0.029333333
francischini no japão e coreia do sul o governo escolhendo com todo o cuidado qual vacina autorizar e aqui o brasileiro diz que toma qualquer uma eu já disse  não precisamos de vacinas  precisamos de espermas asiáticos,0.49505067,0.5736293,0.8665076999999999,0.57826626,0.5044319,0.45351034
dá poder a estados para atuar contra  e impõe revés a bolsonaro  uolnoticias uol,0.52348995,0.11636767,0.5125628,0.33401945,0.15271905,0.45039085
luciasoaress estadao estadaosaude ta aqui a informaçao tia se informe melhor antes de mentir por ainn,0.22395833,0.17373379,0.36475409999999997,0.67148936,0.34564373,0.71376973
ninttacon o foda é que é um influênciador grande que poderia estar conscientizando o seu público mas nããããooo o cara acha que lockdown é medida política no momento que morre  pessoas por covid em um dia,0.88135594,0.9578184999999999,0.8082596,0.9112935999999999,0.9304556,0.8823643
jairbolsonaro atividade essencial é comprar vacina,0.07751938,0.013401699,0.043209877,0.055042017,0.02917772,0.08490398
schelp brasil representa  na alta de infectados por  no mundo    uol notícias veja mais no uol acesse,0.52348995,0.20294413,0.6052632,0.34042552,0.32804233,0.45039085
agora que não tem vacina mesmonbolsonaro vai gastar tudo pra comprar o voto do centrão mia uma vez,0.37213057,0.084589876,0.29694322,0.18596558,0.13072838,0.22035300000000002
minha tia trabalha no hospital e falou que tem um jovem de  anos entubado p quem fala que jovem não pega covid,0.4653846,0.104653195,0.15686275,0.20869762,0.13884786,0.15655425
ministério da saúde negocia compra de  milhões de doses de vacina da moderna nn,0.16288640000000001,0.021832807000000003,0.15141243,0.08244847,0.02917772,0.15653087
syligue veramagalhaes o povo exige vacina do presidente que está mais preocupado em proteger o filho da polícia de que combater a pandemiancombater a pandemia com bolsonaro na presidência é enxugar gelo impeachmentsalvavidas,0.70043373,0.17263843,0.44564918,0.34042552,0.32175538,0.45039085
naomisayumi é porém mesmo assim tem pegam covid e falam que é só uma gripizinha e enchem o rabo de remédios que não tem eficácia comprovada é triste,0.5312264,0.8897901,0.525328,0.8342328999999999,0.81906617,0.79079497
dallasginreturn  minsaude eu quero saber quantas pessoas não morreram de covid até a data de hoje,0.6608113,0.09174579,0.15141243,0.17136118,0.13884786,0.07282019
fjbelmonte  não ele tá falando do otario que deveria ter comprado as vacinas há meses atrás que não era responsabilidade de nenhum governador ou prefeito,0.16374269,0.8315508,0.37177318,0.800372,0.6696890999999999,0.80649036
um grupo de  governadores enviou carta ao presidente jair bolsonaro sem partido cobrando a imediata adoção de providências necessárias para viabilizar a compra de vacinas contra a,0.10695187,0.021832807000000003,0.15141243,0.067754366,0.02917772,0.06707903
coronavírus rock in rio é adiado para  no rio e em lisboan,0.16374269,0.021832807000000003,0.15141243,0.039792426,0.059166342000000004,0.050847456
elizialeite renatosousape muito triste minha mãe tem  anos e mora comigo as vacinas estão em fase de testes ela não é cobaia eu também não sou,0.4653846,0.10279001,0.15141243,0.16477858,0.13884786,0.08832891
queria ta conversando fiado pessoalmente aff se saia covid nao tem mais graça falar pela internet,0.52348995,0.72790056,0.6556166,0.7124183000000001,0.6696890999999999,0.68898976
coisas do ministério público do rio de janeiro né ‍♂️nparece até coisa de milícia formação de quadrilhanrj njustica ncovid,0.4653846,0.12167353,0.36475409999999997,0.26400253,0.14597611,0.3219697
coronavírus fique atento às fake news mais recentes sobre a pandemia  detetive tcnn tech,0.38132173,0.12277995,0.29302412,0.4028394,0.32804233,0.3294126
não aguento mais abrir meu facebook e instagram só tem notícias ruins óbitos doença nntô fechando os olhos pra realidade não só tô traumatizada mesmo se antes eu tinha medo da covid hj tenho pavor,0.76106197,0.35398229999999997,0.4472064,0.54736644,0.50714284,0.45039085
quantos morreram mais filas dos hospitaspor falta de remédio e médicos quantos morreram por falta de utiquantos morrerampor falta de segurança pública quantas crianças morreram pior falta de saneamento básicopor falta de uma vacinaque foi tirada da carteira de vacinação,0.8367346999999999,0.10279001,0.29694322,0.47102526,0.34962407,0.29296637
naprocha  jairbolsonaro mas são muitas pessoas com os tais efeitos colaterais adversos cara a cada momento o virus entra em uma nova mutação sempre aparecendo novas cepas do virus eu seja sempre as vacinas serão ineficazes,0.76106197,0.25663644,0.50131327,0.47102526,0.34962407,0.5161457
eu morro de medo da vacina do covid gente vai que eu vire um jacaré sei lá socorro que medo que eu tenho dessa vacina,0.6564963,0.1298077,0.15141243,0.206103,0.15652174,0.08069154
butantanoficial virilhademarx  sei que não posso escolher mas se eu pudesse escolher a vacina que vou tomar seguramente escolheria a do instituto butantan,0.7326733,0.41745284,0.44633526,0.4028394,0.34962407,0.40324736
tomara que essa vacina do covid não me de reação pq eu fico derrubada com reação de vacina,0.2877095,0.1298077,0.052062467,0.14111297,0.13884786,0.08940448
andsoliver lucasbiacco   não foi isso não o gov comprou e incentivou o uso de cloroquina e vermífugo sem comprovação com efeitos colaterais e risco de gerar superbactérias logo na vacina q comprovadamente segura e eficiente mete um estou preocupado com o povo,0.36367986,0.1298077,0.26153556,0.20184766,0.13884786,0.22117294
vitoriaamcf eu também comemorei a compra de vacina porém a desgraça já tava feita,0.52348995,0.41745284,0.35413072,0.47102526,0.34962407,0.45039085
minha mãe chorou de raiva quando viu a fala do presidente no jn desdenhando da compra de vacinas e com os apoiadores rindonneu nunca vou esquecer dessa cenannboa noite,0.10695187,0.034745496,0.26218233,0.27472237,0.106172584,0.21579464
não vejo essa turma cobrar vacina,0.27032015,0.14838202,0.42267376,0.3219857,0.15652174,0.45039085
só queria que tudo voltasse a ser como antes  covid destruindo tudo aos poucos,0.7326733,0.1298077,0.32314694,0.34042552,0.15652174,0.31631329999999996
jairbolsonaro vacina tbm,0.09383999999999999,0.021832807000000003,0.04794354,0.07592977,0.060686015,0.10102569
deve fazer aproximadamente  ano que eu estou com sintomas de covidnnenfim o hipocondríaco,0.38785046,0.22129783,0.27025485,0.34042552,0.15652174,0.47213358
perder para o covid não é fácil,0.07751938,0.021832807000000003,0.023545306000000002,0.0812648,0.050944656,0.056928694
saintliberte concordo vacina é o essencial mas sabemos que o verme lá de cima n ajudou em nada nessa situação q está dependendo da cidade o q cabe ao prefeito alem do lockdown contar cm responsabilidade individual em um país enraizado na intervenção estatal é difícil,0.22395833,0.22129783,0.36475409999999997,0.33398125,0.14272739,0.45039085
sofro vendo uma menina aqui de itape que ta com covid romantizar a doença postando storys bonitinhos sobre,0.23109514,0.18693157,0.47874296,0.4028394,0.26258066,0.3219697
pedrotourinho é quando você diz que cloroquina salva e que covid é uma gripezinha aí o pessoal vota contra a vacina e todo mundo morre no final,0.8367346999999999,0.35398229999999997,0.39198312,0.54238683,0.38199526,0.47224846
tô fingindo estar bem porém não estou minha mãe pegou covid e tá foda em acreditar,0.16374269,0.9561649999999999,0.1836454,0.8674699,0.8429054,0.71611255
lucianohuck grande cientista narina só sabe se aproveitar do dinheiro do povo aquele empréstimo no bndes pra comprar seu jatinho de  milhões a juros de  aa sr huck está fazendo falta p comprar vacina durma com essa poste,0.29698133,0.46014494,0.7366411999999999,0.67148936,0.64265084,0.71376973
eu tenho quase certeza que estou com covid,0.07751938,0.021940599999999998,0.039020963,0.04850396,0.05743338,0.02877358
meu vo tomou a primeira dose da vacina ne ai cheguei na casa dele e e disse assim todo feliz agora eu ja posso ir pra balada,0.72383267,0.22129783,0.29694322,0.28285325,0.34962407,0.21846385
aiai esse covid tá passando nos,0.10695187,0.1298077,0.043209877,0.1528163,0.13884786,0.15876201
eae covid tá chatao já em,0.12116785,0.5748843000000001,0.29694322,0.67148936,0.46846846,0.71376973
atriztona amg eu tava vendo o ppv e ele come direto da panela depois usa o mesmo talher ora mexer covid meu pai,0.7326733,0.47551432,0.46128273,0.4923437,0.50714284,0.45947412
vacina lobby corrupção vacina chinesa trilhões de dólares,0.07751938,0.027307799999999997,0.33409125,0.4028394,0.10506882,0.45039085
aii aiinparece que o mundo só tem coronavírus e filho da puta,0.2877095,0.9605886,0.8082596,0.9820972,0.954892,0.9575364
brunokimmc arthurknaip josesimao que seja aprovação no exterior ainda é um grupo de pessoas estudadas que sabem o que tão fazendo se vc não confia só não tomar bom q sobra mais vacina pro povo,0.2877095,0.10279001,0.44673225,0.28404278,0.13884786,0.4147738
uber única instituição que funciona n,0.07751938,0.010507881,0.028589861,0.027950197000000003,0.024785684,0.018522715
coronavírus – alerta explosão de casos  em apenas,0.27657908,0.037584715,0.043209877,0.11136869999999999,0.13470559,0.053712095999999994
jairbolsonaro atividade essencial é a porra da vacina compra logo o caralho da vacina seu genocida,0.88347346,0.956201,0.9133127000000001,0.9820972,0.9770235,0.95187163
rafaelvouga rconstantino as outras doenças estão respeitando o lockdown só vão aparecer depois da vacinannpandeminions são estupidamente imbecis,0.4653846,0.8978919,0.9133127000000001,0.8735035,0.8429054,0.95262617
rodolfo já tão imunizado nesse programa que nem precisa mais tomar vacina,0.29561687,0.41745284,0.6052632,0.6675473000000001,0.34962407,0.71376973
a vacina precisa chegar pra essa quarenta acabarontem comprei uma papete hoje dei  conto numa case só pra usar aquele porta cartão que prega no celularagora me digam qual a necessidade nr nenhuma,0.2877095,0.17263843,0.2469149,0.20347723,0.13884786,0.2236225
paulompereira constancasa quer falar dos mortos cá em portugal de avc cancro e outros que foram reportados como covid apesar de não o serem é preciso ter noção,0.7326733,0.35398229999999997,0.5125628,0.47102526,0.36217114,0.474854
cristinarochax desanimei viu na moral covid tá muito mas fodam q,0.22395833,0.9600296,0.6052632,0.90486836,0.8821053,0.8299489999999999
